,sample_noise,sample_parent,sample_weights,f,samples,common_cause_to_confounder_fraction,nodes,edges,dataset,graph_name
0,gaussian,gaussian,weight_sample,sigmoid,100,0,5,5,1f4892fe-905a-43c0-bb8d-9b3e83cef3ed.csv,graph_5_5.csv
0,gaussian,gaussian,weight_sample,sigmoid,2000,1,5,5,55c7809b-ef45-45b1-babb-24f8113b67ad.csv,graph_5_5.csv
0,gaussian,gaussian,weight_sample,sigmoid,2000,0.5,5,5,8b62085d-da03-44f6-86ec-e9a4b003eaab.csv,graph_5_5.csv
0,gaussian,gaussian,weight_sample,sigmoid,2000,0,5,5,b183fe6d-d255-4741-b64d-16102f1229d9.csv,graph_5_5.csv
0,gaussian,gaussian,weight_sample,sigmoid,10000,1,5,5,8528604f-7578-4ddc-8015-459931c1ec18.csv,graph_5_5.csv
0,gaussian,gaussian,weight_sample,sigmoid,10000,0.5,5,5,9b7944ee-5d68-4549-9c8b-b6c690056c82.csv,graph_5_5.csv
0,gaussian,gaussian,weight_sample,sigmoid,10000,0,5,5,0376912a-b921-421e-980a-f6b9229b7246.csv,graph_5_5.csv
0,gaussian,laplace,weight_sample,linear,100,1,5,5,38ca5f02-e892-4e6d-a61b-e94f7915919a.csv,graph_5_5.csv
0,gaussian,laplace,weight_sample,linear,100,0.5,5,5,089d8d06-f423-4363-b9d0-3d0fef59e986.csv,graph_5_5.csv
0,gaussian,laplace,weight_sample,linear,100,0,5,5,2e655467-5926-40a1-9e47-654190f2936d.csv,graph_5_5.csv
0,gaussian,laplace,weight_sample,linear,2000,1,5,5,3b7dc164-35bb-4c79-a134-cb5a90a36253.csv,graph_5_5.csv
0,gaussian,laplace,weight_sample,linear,2000,0.5,5,5,12c0c426-b2a8-43e0-886b-824b17121c37.csv,graph_5_5.csv
0,gaussian,laplace,weight_sample,linear,2000,0,5,5,2cc559e0-d1e0-4b41-a114-2b7a2edf49de.csv,graph_5_5.csv
0,gaussian,laplace,weight_sample,linear,10000,1,5,5,72632378-61d5-4cd0-aa21-4549c1773354.csv,graph_5_5.csv
0,gaussian,laplace,weight_sample,linear,10000,0.5,5,5,d192cc93-84b0-455d-a67e-9764d32a06d0.csv,graph_5_5.csv
0,gaussian,laplace,weight_sample,linear,10000,0,5,5,82daab26-4358-4f48-8649-0afddcb06dcf.csv,graph_5_5.csv
0,gaussian,laplace,weight_sample,sigmoid,100,1,5,5,b013dc66-327a-4dfb-bb19-f82459821d60.csv,graph_5_5.csv
0,gaussian,laplace,weight_sample,sigmoid,100,0.5,5,5,1bdd8245-f4f7-45c3-9f48-81f4eabc6ab6.csv,graph_5_5.csv
0,gaussian,laplace,weight_sample,sigmoid,100,0,5,5,68cff490-442a-4d02-8422-408981237764.csv,graph_5_5.csv
0,gaussian,laplace,weight_sample,sigmoid,2000,1,5,5,ce51c447-8ea4-4531-9536-b85cb055aee7.csv,graph_5_5.csv
0,gaussian,laplace,weight_sample,sigmoid,2000,0.5,5,5,5529eea5-2f7b-4622-a9af-b6bfde55cb55.csv,graph_5_5.csv
0,gaussian,laplace,weight_sample,sigmoid,2000,0,5,5,11f9d9a9-94da-4b8e-a7b5-d0f19d3865c6.csv,graph_5_5.csv
0,gaussian,laplace,weight_sample,sigmoid,10000,1,5,5,07941d34-1fd3-4a0f-81f8-64cde390098b.csv,graph_5_5.csv
0,gaussian,laplace,weight_sample,sigmoid,10000,0.5,5,5,ea0b54f5-1f17-4137-9c6c-4d1daad52d1a.csv,graph_5_5.csv
0,gaussian,laplace,weight_sample,sigmoid,10000,0,5,5,ec1944f8-5b70-4013-adc8-6922e280002a.csv,graph_5_5.csv
0,laplace,uniform,weight_sample,linear,100,1,5,5,463978d1-f863-409f-8e31-b812e9074e93.csv,graph_5_5.csv
0,laplace,uniform,weight_sample,linear,100,0.5,5,5,d6744716-ebe7-4304-9984-ea5fb331244c.csv,graph_5_5.csv
0,laplace,uniform,weight_sample,linear,100,0,5,5,dc1d18cc-fb3c-4903-bd40-42f6c3f0d17c.csv,graph_5_5.csv
0,laplace,uniform,weight_sample,linear,2000,1,5,5,57473e3c-cceb-4b26-95e3-8388feaba148.csv,graph_5_5.csv
0,laplace,uniform,weight_sample,linear,2000,0.5,5,5,9a788083-69e4-4c01-9d0f-a4d745c7e467.csv,graph_5_5.csv
0,laplace,uniform,weight_sample,linear,2000,0,5,5,28b0e610-380a-4036-baef-2c3289955c8e.csv,graph_5_5.csv
0,laplace,uniform,weight_sample,linear,10000,1,5,5,51157b06-e1ad-4391-a445-ee2def05c01e.csv,graph_5_5.csv
0,laplace,uniform,weight_sample,linear,10000,0.5,5,5,7f674381-b5be-42bb-b1d2-793999be9c35.csv,graph_5_5.csv
0,laplace,uniform,weight_sample,linear,10000,0,5,5,a9901e3f-3395-4d2e-ba59-c47d3d45138e.csv,graph_5_5.csv
0,laplace,uniform,weight_sample,sigmoid,100,1,5,5,1c8aeb6b-4b0d-4c58-81aa-7b9fdb74c8af.csv,graph_5_5.csv
0,laplace,uniform,weight_sample,sigmoid,100,0.5,5,5,579a7cb3-c9ca-4249-9c70-a1424e623684.csv,graph_5_5.csv
0,laplace,uniform,weight_sample,sigmoid,100,0,5,5,164bf87c-e247-4021-a714-8fa2badbc356.csv,graph_5_5.csv
0,laplace,uniform,weight_sample,sigmoid,2000,1,5,5,49fc830f-b6e7-4125-b30a-6c60eda64e9e.csv,graph_5_5.csv
0,laplace,uniform,weight_sample,sigmoid,2000,0.5,5,5,b74db0d8-2d89-4f21-a3d0-76246ea80b4f.csv,graph_5_5.csv
0,laplace,uniform,weight_sample,sigmoid,2000,0,5,5,b132f896-1afc-4d42-b816-89a5b62bef28.csv,graph_5_5.csv
0,laplace,uniform,weight_sample,sigmoid,10000,1,5,5,b5380df5-97d1-41e4-8d32-d5d18a073426.csv,graph_5_5.csv
0,laplace,uniform,weight_sample,sigmoid,10000,0.5,5,5,06d0a5f4-7de6-470a-af48-869385ac402b.csv,graph_5_5.csv
0,laplace,uniform,weight_sample,sigmoid,10000,0,5,5,1415fcfc-86de-4af3-8a8b-9f2ff5d883fb.csv,graph_5_5.csv
0,laplace,gaussian,weight_sample,linear,100,1,5,5,196b56cb-d239-4bad-925d-0997db92046e.csv,graph_5_5.csv
0,laplace,gaussian,weight_sample,linear,100,0.5,5,5,9d346abe-e163-4c3f-87af-2e68c87522fb.csv,graph_5_5.csv
0,laplace,gaussian,weight_sample,linear,100,0,5,5,9ffc1da0-9d2f-40f1-8bba-4280c3410e0d.csv,graph_5_5.csv
0,laplace,gaussian,weight_sample,linear,2000,1,5,5,814bb246-7ed6-4117-8ec9-d09003c745b8.csv,graph_5_5.csv
0,laplace,gaussian,weight_sample,linear,2000,0.5,5,5,e199b1a8-e327-4d01-a3e7-f9caf176f244.csv,graph_5_5.csv
0,laplace,gaussian,weight_sample,linear,2000,0,5,5,286d86ab-8ca5-42ec-b70e-12ec00f8498f.csv,graph_5_5.csv
0,laplace,gaussian,weight_sample,linear,10000,1,5,5,34d4bf5a-a363-4f38-97e9-6598d06a738e.csv,graph_5_5.csv
0,laplace,gaussian,weight_sample,linear,10000,0.5,5,5,0a061de0-12ab-4b81-858e-1c94507b3e9c.csv,graph_5_5.csv
0,laplace,gaussian,weight_sample,linear,10000,0,5,5,c1b83f3e-0467-44bd-8a72-2d44cb933733.csv,graph_5_5.csv
0,laplace,gaussian,weight_sample,sigmoid,100,1,5,5,9c27cd95-ad8f-4e77-bd06-e17a043bde71.csv,graph_5_5.csv
0,laplace,gaussian,weight_sample,sigmoid,100,0.5,5,5,7240f178-de96-431d-8cd0-246993ce5456.csv,graph_5_5.csv
0,laplace,gaussian,weight_sample,sigmoid,100,0,5,5,1d0af109-7de5-4e63-ae9a-518ecaa86917.csv,graph_5_5.csv
0,laplace,gaussian,weight_sample,sigmoid,2000,1,5,5,16970d3f-30bc-4060-b049-bd0306822560.csv,graph_5_5.csv
0,laplace,gaussian,weight_sample,sigmoid,2000,0.5,5,5,0f652d3e-92f0-46cb-8188-0a0ebe3adf06.csv,graph_5_5.csv
0,laplace,gaussian,weight_sample,sigmoid,2000,0,5,5,9921f960-7a99-4181-9369-eadaa4a71647.csv,graph_5_5.csv
0,laplace,gaussian,weight_sample,sigmoid,10000,1,5,5,04f66892-2fd7-405c-b2a1-cee11bc2f06f.csv,graph_5_5.csv
0,laplace,gaussian,weight_sample,sigmoid,10000,0.5,5,5,55e6a911-5209-4fff-b658-a8e40b3aaa1d.csv,graph_5_5.csv
0,laplace,gaussian,weight_sample,sigmoid,10000,0,5,5,4652dd6b-31b3-4b08-a36d-db5b2c139f20.csv,graph_5_5.csv
0,laplace,laplace,weight_sample,linear,100,1,5,5,730f98fb-9eb9-4e13-82d4-42cd53e48f7a.csv,graph_5_5.csv
0,laplace,laplace,weight_sample,linear,100,0.5,5,5,c6f6237c-2589-4da4-811d-b8f9fb421c91.csv,graph_5_5.csv
0,laplace,laplace,weight_sample,linear,100,0,5,5,8036f44e-17de-4fbe-88a6-54b451cbab99.csv,graph_5_5.csv
0,laplace,laplace,weight_sample,linear,2000,1,5,5,4c62268b-a578-4755-8f21-1adbe0d27fd8.csv,graph_5_5.csv
0,laplace,laplace,weight_sample,linear,2000,0.5,5,5,1f0f552b-8a49-41bc-a568-0c4b3a9ae317.csv,graph_5_5.csv
0,laplace,laplace,weight_sample,linear,2000,0,5,5,c570f7dd-cbc3-41d2-909d-65c3b2b34838.csv,graph_5_5.csv
0,laplace,laplace,weight_sample,linear,10000,1,5,5,540db17d-fd1b-4133-9a1a-40549567f8d2.csv,graph_5_5.csv
0,laplace,laplace,weight_sample,linear,10000,0.5,5,5,081a5ea8-adb2-45de-9b86-27e26b09bcec.csv,graph_5_5.csv
0,laplace,laplace,weight_sample,linear,10000,0,5,5,d9034e45-5047-48e8-bbe7-5bb8fe78a282.csv,graph_5_5.csv
0,laplace,laplace,weight_sample,sigmoid,100,1,5,5,0d602621-7b91-4ad9-9ff8-d70b4bf53979.csv,graph_5_5.csv
0,laplace,laplace,weight_sample,sigmoid,100,0.5,5,5,ec848b21-4641-4e56-8a7c-9d21ba5a5733.csv,graph_5_5.csv
0,laplace,laplace,weight_sample,sigmoid,100,0,5,5,4a19e194-615a-4c95-9843-9427a1dcb6d2.csv,graph_5_5.csv
0,laplace,laplace,weight_sample,sigmoid,2000,1,5,5,fde6474c-9844-48b0-ac11-04152da1b70f.csv,graph_5_5.csv
0,laplace,laplace,weight_sample,sigmoid,2000,0.5,5,5,9e869c66-2c5c-42e6-b9e2-e37253b011ba.csv,graph_5_5.csv
0,laplace,laplace,weight_sample,sigmoid,2000,0,5,5,caecec59-2816-41db-bced-2f14e2e3dd3c.csv,graph_5_5.csv
0,laplace,laplace,weight_sample,sigmoid,10000,1,5,5,3abcd3f1-8b93-4fd8-8092-aa74558da680.csv,graph_5_5.csv
0,laplace,laplace,weight_sample,sigmoid,10000,0.5,5,5,323815a3-282d-4ef3-b4e4-6fb234e028f6.csv,graph_5_5.csv
0,laplace,laplace,weight_sample,sigmoid,10000,0,5,5,8474da4b-d358-4d23-8c78-acc0590ec09d.csv,graph_5_5.csv
